學號,班一般名次,班一般人數,平均成績,鎖定排名,系所名稱,系一般名次,系一般人數,年級班別,組別,組一般名次,成績是否全到,班名次,班人數,系名次,系人數,組名次,組人數,學年
c9511cacd45ab30811190efd2ba7e65ffed24b531f3da595fe631054e1f84ef3,"1  ","31 ",92.74,全班成績已到鎖定排名,工業管理研究所碩士班,"1  ","31 ",2年級,,,成績全到,"1  ","31 ","1  ","31 ",,,104
367fa101deafaa22810e2a6f718d652f57457b9937115eb975bf8e867c6d30e4,"21 ","31 ",88.71,全班成績已到鎖定排名,工業管理研究所碩士班,"21 ","31 ",2年級,,,成績全到,"21 ","31 ","21 ","31 ",,,104
a3541214e2612cbe88eaa78cc95dc8161b3df943d3c272575fd60bb44ff15829,"2  ","31 ",92.55,全班成績已到鎖定排名,工業管理研究所碩士班,"2  ","31 ",2年級,,,成績全到,"2  ","31 ","2  ","31 ",,,104
fac633c91a25046fc6cb29c9abd796ec9a8e81b38bdc211caf7b171c27ccad77,"9  ","31 ",90.83,全班成績已到鎖定排名,工業管理研究所碩士班,"9  ","31 ",2年級,,,成績全到,"9  ","31 ","9  ","31 ",,,104
193b1c8cd58110108da6907a42e4ae0be8b25121f7582c98212537c382b28532,"24 ","31 ",88.55,全班成績已到鎖定排名,工業管理研究所碩士班,"24 ","31 ",2年級,,,成績全到,"24 ","31 ","24 ","31 ",,,104
57a73c84fe60dba9afd2ec86a51beedf3585fc47feafaa3671ca0b1ed44dfb80,"4  ","31 ",91.37,全班成績已到鎖定排名,工業管理研究所碩士班,"4  ","31 ",2年級,,,成績全到,"4  ","31 ","4  ","31 ",,,104
01d57472d6a1f5be401eca5e175422b9f886d89d60aef6f06dbfada4d643cc3d,"3  ","31 ",91.47,全班成績已到鎖定排名,工業管理研究所碩士班,"3  ","31 ",2年級,,,成績全到,"3  ","31 ","3  ","31 ",,,104
e9cde857ed57bd197b479e6c16fb62ff59117f937482ea0c4c0a96d10b944463,"18 ","31 ",89.14,全班成績已到鎖定排名,工業管理研究所碩士班,"18 ","31 ",2年級,,"   ",成績全到,"18 ","31 ","18 ","31 ","   ","   ",104
b85a8f16d8c0b8bb9fd6ac225159df259fbd70863296ebd2218c51bca0aaef7f,"8  ","31 ",90.87,全班成績已到鎖定排名,工業管理研究所碩士班,"8  ","31 ",2年級,,,成績全到,"8  ","31 ","8  ","31 ",,,104
73dc2cd9065c1769ed9bd32b3a067b9bb6167f061f6ce45beaa49b65f7c57e6d,"7  ","31 ",91.02,全班成績已到鎖定排名,工業管理研究所碩士班,"7  ","31 ",2年級,,,成績全到,"7  ","31 ","7  ","31 ",,,104
b1f7c237ec8c5be06c4bfbda7bf9538c40fbcb1decdf5d720bf1e97e827ff03d,"29 ","31 ",87.42,全班成績已到鎖定排名,工業管理研究所碩士班,"29 ","31 ",2年級,,,成績全到,"29 ","31 ","29 ","31 ",,,104
494b5cf760c389b9f310ccb28fc85a0f5f156d5349d3f8687e8a36b718517dad,"6  ","31 ",91.18,全班成績已到鎖定排名,工業管理研究所碩士班,"6  ","31 ",2年級,,,成績全到,"6  ","31 ","6  ","31 ",,,104
6cde77b7b8ac99f4a9a0ad120fe210d7bf94fe89820cf7ab40c4614db7259f28,"26 ","31 ",88.24,全班成績已到鎖定排名,工業管理研究所碩士班,"26 ","31 ",2年級,,,成績全到,"26 ","31 ","26 ","31 ",,,104
330b174d52f260834ddc2a4415706064fa9800c6ea0d7e75b9a63aa7636b6b72,"17 ","31 ",89.24,全班成績已到鎖定排名,工業管理研究所碩士班,"17 ","31 ",2年級,,,成績全到,"17 ","31 ","17 ","31 ",,,104
084b723542726563cc544e524f0b00cd45b7ee8b0cb20fa8d31db335248efec7,"22 ","31 ",88.67,全班成績已到鎖定排名,工業管理研究所碩士班,"22 ","31 ",2年級,,"   ",成績全到,"22 ","31 ","22 ","31 ","   ","   ",104
8fe2b1e594b5eceab22141c3006c0c436072967c4417eff3c258aee47d34cfea,"12 ","31 ",90.37,全班成績已到鎖定排名,工業管理研究所碩士班,"12 ","31 ",2年級,,,成績全到,"12 ","31 ","12 ","31 ",,,104
ca00f927b6ea926c3f0bf1892bacfd8e21e06f21e2b2425dd744b2e3bbe9798c,"20 ","31 ",89.00,全班成績已到鎖定排名,工業管理研究所碩士班,"20 ","31 ",2年級,,,成績全到,"20 ","31 ","20 ","31 ",,,104
50249aed88787c1f48099f7bc46f9a80705d45ba6077121213a4f1a9a9c5001a,"23 ","31 ",88.65,全班成績已到鎖定排名,工業管理研究所碩士班,"23 ","31 ",2年級,,,成績全到,"23 ","31 ","23 ","31 ",,,104
a128b743f68378bff8c4adb245b8ffc07bab7d01de926556b061fa7d0485328c,"27 ","31 ",88.21,全班成績已到鎖定排名,工業管理研究所碩士班,"27 ","31 ",2年級,,,成績全到,"27 ","31 ","27 ","31 ",,,104
1c3b44e19d72d8cbbb48fb85bf2dbf904e87163623f2e355e385b1cf9f114a71,"25 ","31 ",88.27,全班成績已到鎖定排名,工業管理研究所碩士班,"25 ","31 ",2年級,,,成績全到,"25 ","31 ","25 ","31 ",,,104
7fc589d18edb3e83314f3b8141e8f8a61829fd4c50881de6ea52ad2d7920f595,"34 ","34 ",77.15,全班成績已到鎖定排名,工業管理研究所碩士班,"34 ","34 ",3年級,,,成績全到,"34 ","34 ","34 ","34 ",,,105
d89ea531c24bef359399891edb91d2e90ab6dbe58cad94aade2ef58bcd9fe413,"11 ","31 ",90.52,全班成績已到鎖定排名,工業管理研究所碩士班,"11 ","31 ",2年級,,,成績全到,"11 ","31 ","11 ","31 ",,,104
b0d705ec0584ac41fd8bea0f4957515c25545e360d42b6656844fd1912ee46e7,"19 ","31 ",89.13,全班成績已到鎖定排名,工業管理研究所碩士班,"19 ","31 ",2年級,,"   ",成績全到,"19 ","31 ","19 ","31 ","   ","   ",104
c5f1f945320a4c794dfb317bd66615a7dcc57763ae6b2a9a74cf28d3977fd34c,"28 ","31 ",87.89,全班成績已到鎖定排名,工業管理研究所碩士班,"28 ","31 ",2年級,,,成績全到,"28 ","31 ","28 ","31 ",,,104
9b6cf1126a101716576add08853c506469446f6b2042355c28ab9eab89850ca9,"33 ","34 ",78.09,全班成績已到鎖定排名,工業管理研究所碩士班,"33 ","34 ",3年級,,,成績全到,"33 ","34 ","33 ","34 ",,,105
4f990cca77d38f050bbe235a29f97adefb65b22ce0580be725f0117335747b31,"30 ","31 ",87.06,全班成績已到鎖定排名,工業管理研究所碩士班,"30 ","31 ",2年級,,,成績全到,"30 ","31 ","30 ","31 ",,,104
c8bd95762ff4bd5e5ff15dd2b3959530875b304c353e8c4fc709c7544816a0b9,"2  ","29 ",92.77,全班成績已到鎖定排名,人力資源管理研究所碩士班,"2  ","29 ",2年級,,,成績全到,"2  ","29 ","2  ","29 ",,,104
313133bea5fa9eae453d379e8cbc67b5a5c7c7b905313ec26b6be100ce4a7a65,"1  ","30 ",92.99,全班成績已到鎖定排名,人力資源管理研究所碩士班,"1  ","30 ",3年級,,,成績全到,"1  ","30 ","1  ","30 ",,,105
dc4db00738e0c1f0bc40437aa24e91986c2b2ca5f1768ee5c9cbca687b27c0cf,"8  ","29 ",91.65,全班成績已到鎖定排名,人力資源管理研究所碩士班,"8  ","29 ",2年級,,,成績全到,"8  ","29 ","8  ","29 ",,,104
df48357c4eb8f8240f36b9ed8653106d209a2c12a8a0c3764eed01ad393d8f43,"12 ","29 ",91.33,全班成績已到鎖定排名,人力資源管理研究所碩士班,"12 ","29 ",2年級,,,成績全到,"12 ","29 ","12 ","29 ",,,104
16d54a39cfd6b5665551961765cf967ac437518962fa7f35a27b59e387956a62,"19 ","29 ",90.87,全班成績已到鎖定排名,人力資源管理研究所碩士班,"19 ","29 ",2年級,,,成績全到,"19 ","29 ","19 ","29 ",,,104
599897f56f90bfa105e17c6a24323f35d49ed5290d38c2b193c5bf544bc35908,"22 ","29 ",90.34,全班成績已到鎖定排名,人力資源管理研究所碩士班,"22 ","29 ",2年級,,,成績全到,"22 ","29 ","22 ","29 ",,,104
19cbd358ba67638e31f46968f506ae135f92475309a87613c1aba33a14c8abf4,"15 ","29 ",91.03,全班成績已到鎖定排名,人力資源管理研究所碩士班,"15 ","29 ",2年級,,,成績全到,"15 ","29 ","15 ","29 ",,,104
92900a2bb0a3720f01655eccfcba2491f8138617b3f133e9fc082798bdc19647,"27 ","29 ",88.93,全班成績已到鎖定排名,人力資源管理研究所碩士班,"27 ","29 ",2年級,,,成績全到,"27 ","29 ","27 ","29 ",,,104
4d15832a0a9bf0920c7e0a5867e929f9b9ef025725a9b7e71cc2b62accb28173,"23 ","29 ",90.29,全班成績已到鎖定排名,人力資源管理研究所碩士班,"23 ","29 ",2年級,,,成績全到,"23 ","29 ","23 ","29 ",,,104
3562153ba35bb4ddafe91b0399a659c36974eeb89e2f74e952809f869e48ac39,"17 ","29 ",90.92,全班成績已到鎖定排名,人力資源管理研究所碩士班,"17 ","29 ",2年級,,,成績全到,"17 ","29 ","17 ","29 ",,,104
33f606cf95ee5ea5431dddbd95b77c47d1f3454eb8c07eabd2fa0a3d232df2b4,"13 ","29 ",91.32,全班成績已到鎖定排名,人力資源管理研究所碩士班,"13 ","29 ",2年級,,,成績全到,"13 ","29 ","13 ","29 ",,,104
b36da72e6143328ee4e7ff7ea504989b860d1d34a7e23e649503811483d1112e,"2  ","30 ",92.28,全班成績已到鎖定排名,人力資源管理研究所碩士班,"2  ","30 ",2年級,,,成績全到,"2  ","30 ","2  ","30 ",,,105
1015a5d48a296b6afc6a7a980603ba264bb9ac068e777cca5a7327d37f182eca,"3  ","29 ",92.40,全班成績已到鎖定排名,人力資源管理研究所碩士班,"3  ","29 ",2年級,,,成績全到,"3  ","29 ","3  ","29 ",,,104
d67c33071c37c2efecf80116c0b32dfe480734c1244ad2b9933f4c3138345568,"1  ","29 ",92.92,全班成績已到鎖定排名,人力資源管理研究所碩士班,"1  ","29 ",2年級,,"   ",成績全到,"1  ","29 ","1  ","29 ","   ","   ",104
94ebf3b2ae3ff039771a53402cdf910f4cca5df6a2f41f9379712c17627a2937,"9  ","29 ",91.46,全班成績已到鎖定排名,人力資源管理研究所碩士班,"9  ","29 ",2年級,,,成績全到,"9  ","29 ","9  ","29 ",,,104
4daddaf319c2722870d4ba2b0eae476a8e297150756de9be948c710b9249d637,"21 ","29 ",90.67,全班成績已到鎖定排名,人力資源管理研究所碩士班,"21 ","29 ",2年級,,,成績全到,"21 ","29 ","21 ","29 ",,,104
c6afe3eaa83d6ea8d1d8aa00ee3251284198220c421b3487e221b29d24b6eb9e,"7  ","29 ",91.70,全班成績已到鎖定排名,人力資源管理研究所碩士班,"7  ","29 ",2年級,,,成績全到,"7  ","29 ","7  ","29 ",,,104
dda7724fb5daae4d6080cd0f69aa2e1f06599cb34a9435877c824480f2a4dba1,"18 ","29 ",90.91,全班成績已到鎖定排名,人力資源管理研究所碩士班,"18 ","29 ",2年級,,,成績全到,"18 ","29 ","18 ","29 ",,,104
eec6ff3d7db1119aab7dfe5a61768a19c5fce098ec0f9783c1952ce67f3896e0,"11 ","30 ",91.46,全班成績已到鎖定排名,人力資源管理研究所碩士班,"11 ","30 ",2年級,,,成績全到,"11 ","30 ","11 ","30 ",,,105
dda6e7c52050bc714615503e6172542062a7b8a51e0468999a682a48c0469130,"10 ","29 ",91.34,全班成績已到鎖定排名,人力資源管理研究所碩士班,"10 ","29 ",2年級,,,成績全到,"10 ","29 ","10 ","29 ",,,104
9aed69085ce89e08db13df0fa8e08a10ce0de1a486e3046a0f64437df4d3e151,"15 ","29 ",91.03,全班成績已到鎖定排名,人力資源管理研究所碩士班,"15 ","29 ",2年級,,,成績全到,"15 ","29 ","15 ","29 ",,,104
c210f21d159d12723049da7b36a7ca065fc28332d26e4725576bfb694ea34c85,"10 ","29 ",91.34,全班成績已到鎖定排名,人力資源管理研究所碩士班,"10 ","29 ",2年級,,,成績全到,"10 ","29 ","10 ","29 ",,,104
8b0c76c0046baf65f1092e01ce61fc4f2e17c0e65626f87cc22fc788b1feda01,"26 ","29 ",89.99,全班成績已到鎖定排名,人力資源管理研究所碩士班,"26 ","29 ",2年級,,,成績全到,"26 ","29 ","26 ","29 ",,,104
43059049b1a41e4810def96efb6b1795bd938d356838e82118c8515fc1bc6730,"20 ","30 ",90.23,全班成績已到鎖定排名,人力資源管理研究所碩士班,"20 ","30 ",3年級,,,成績全到,"20 ","30 ","20 ","30 ",,,105
376b3bbe91667b6226a1b597f554580d5408a7280c997432db4a5aa86989aa99,"28 ","29 ",88.75,全班成績已到鎖定排名,人力資源管理研究所碩士班,"28 ","29 ",2年級,,,成績全到,"28 ","29 ","28 ","29 ",,,104
12d50d30e61e568e0205d4c0b1a66e87d086c66bdd1bd3526df8aa6f2f4afb07,"24 ","29 ",90.22,全班成績已到鎖定排名,人力資源管理研究所碩士班,"24 ","29 ",2年級,,,成績全到,"24 ","29 ","24 ","29 ",,,104
091b58c69b7d3133fb7e24ed1a07603f2ccf354bc38db90432c6b25e58f10566,"6  ","29 ",92.22,全班成績已到鎖定排名,人力資源管理研究所碩士班,"6  ","29 ",2年級,,,成績全到,"6  ","29 ","6  ","29 ",,,104
82b349cc4406271a4b65eab35276b6cfcac434559e8054d1eb13a276a227d423,"25 ","29 ",90.12,全班成績已到鎖定排名,人力資源管理研究所碩士班,"25 ","29 ",2年級,,,成績全到,"25 ","29 ","25 ","29 ",,,104
daf4fad82ef5b6a4d1b79d21e05d777c881328e08617505663cb3d3a38ff9964,"20 ","29 ",90.82,全班成績已到鎖定排名,人力資源管理研究所碩士班,"20 ","29 ",2年級,,,成績全到,"20 ","29 ","20 ","29 ",,,104
c84fdfa24acbb1af6521a968909118a52fc052c7f0f4b2d625646df5eb59ba7e,"9  ","30 ",91.64,全班成績已到鎖定排名,人力資源管理研究所碩士班,"9  ","30 ",3年級,,,成績全到,"9  ","30 ","9  ","30 ",,,105
58c1b2649d7e6cf7fdf5396a853efe2cdd4850f6a0359d1919c57ca771e16b44,"7  ","30 ",89.93,全班成績已到鎖定排名,財務金融學系碩士班,"7  ","30 ",2年級,,,成績全到,"7  ","30 ","7  ","30 ",,,104
30244c87325fbe9dcda6de8024f56413ac04bf246189c8f9f577b16625220303,"25 ","30 ",88.16,全班成績已到鎖定排名,財務金融學系碩士班,"25 ","30 ",2年級,,,成績全到,"25 ","30 ","25 ","30 ",,,104
8bb2a5b76c0093b6172015b55a7c50c0b93b01b89ab41d1444569948f8a78308,"18 ","30 ",88.94,全班成績已到鎖定排名,財務金融學系碩士班,"18 ","30 ",2年級,,,成績全到,"18 ","30 ","18 ","30 ",,,104
fcab70bf2ac9bce8b5fc42b899ad862c6a7dded379562682626a59aed7183ac8,"13 ","30 ",89.31,全班成績已到鎖定排名,財務金融學系碩士班,"13 ","30 ",2年級,,,成績全到,"13 ","30 ","13 ","30 ",,,104
1234e17417d06d60a8f5972342a59a0b53972111401c7a7fec1399bc70aa6fa3,"22 ","30 ",88.51,全班成績已到鎖定排名,財務金融學系碩士班,"22 ","30 ",2年級,,,成績全到,"22 ","30 ","22 ","30 ",,,104
56f5d808f71e21a41012a1da9533fd8400439ef608b51d86ce9bf7b93c4d06da,"24 ","30 ",88.30,全班成績已到鎖定排名,財務金融學系碩士班,"24 ","30 ",2年級,,,成績全到,"24 ","30 ","24 ","30 ",,,104
546166b8df7b0214cfd13cb41da02426eb7b402a8473e384b0cd52bdc15c175f,"30 ","30 ",85.46,全班成績已到鎖定排名,財務金融學系碩士班,"30 ","30 ",2年級,,,成績全到,"30 ","30 ","30 ","30 ",,,104
185053c8d4a54ad85e127e4c650591063bed78a20a4c2d8bb801bafc725eb8f0,"29 ","32 ",85.67,全班成績已到鎖定排名,財務金融學系碩士班,"29 ","32 ",4年級,,,成績全到,"29 ","32 ","29 ","32 ",,,107
6653c3b2bbaac4bd040ae007eca77267db2ef8d36a57e6f6c2c59d5c77bbe5d4,"19 ","30 ",88.92,全班成績已到鎖定排名,財務金融學系碩士班,"19 ","30 ",2年級,,,成績全到,"19 ","30 ","19 ","30 ",,,104
b08dc6481dc1212c11e987ff18cd9464bf018bd0d4f6701180ffba6232b403f0,"17 ","30 ",88.97,全班成績已到鎖定排名,財務金融學系碩士班,"17 ","30 ",2年級,,,成績全到,"17 ","30 ","17 ","30 ",,,104
0cd21ee4a8dbff97f3e75131eff70a0386cd64e26f00ddec5aaf0bb07dc5b49a,"13 ","20 ",89.38,全班成績已到鎖定排名,財務金融學系碩士班,"13 ","20 ",3年級,,,成績全到,"13 ","20 ","13 ","20 ",,,105
562d3c44c103cbc9e9709c12283b66bf3dc593384e03f3b20ec6570b6af87906,"15 ","30 ",89.23,全班成績已到鎖定排名,財務金融學系碩士班,"15 ","30 ",2年級,,,成績全到,"15 ","30 ","15 ","30 ",,,104
ed98481b257e0142a1380e44d6efcecdb2c5a0243e1afb7bd988abf6a7fd59ca,"6  ","30 ",90.01,全班成績已到鎖定排名,財務金融學系碩士班,"6  ","30 ",2年級,,,成績全到,"6  ","30 ","6  ","30 ",,,104
7615ed7df7028be1bfa1678aa517e91de7b17897a5da3238d69489c1a96cef7a,"9  ","30 ",89.62,全班成績已到鎖定排名,財務金融學系碩士班,"9  ","30 ",2年級,,,成績全到,"9  ","30 ","9  ","30 ",,,104
a5674e7391bba80105bcdee5d70da74509ff692eb2312d00e0f32ce5238e1d5d,"3  ","30 ",90.77,全班成績已到鎖定排名,財務金融學系碩士班,"3  ","30 ",2年級,,,成績全到,"3  ","30 ","3  ","30 ",,,104
895fa328225d47fe9a06bef2e20b2f5212dc7e319fa10e034b49f989757e80dc,"12 ","30 ",89.33,全班成績已到鎖定排名,財務金融學系碩士班,"12 ","30 ",2年級,,,成績全到,"12 ","30 ","12 ","30 ",,,104
448fc124c8215f710b9ffd5a6d38591c1cc90a33ed7fec17eaffb96b962498dc,"2  ","30 ",90.86,全班成績已到鎖定排名,財務金融學系碩士班,"2  ","30 ",2年級,,"   ",成績全到,"2  ","30 ","2  ","30 ","   ","   ",104
84312a6e6739553584c5f51f785bf7a60a54085a5e4de8144de06d81b4c59c59,"20 ","30 ",88.78,全班成績已到鎖定排名,財務金融學系碩士班,"20 ","30 ",2年級,,,成績全到,"20 ","30 ","20 ","30 ",,,104
010c4449c8b81d03af0e0ae4e7e56b4797c1c8c1f01d1aed75279119e35500e3,"16 ","30 ",89.10,全班成績已到鎖定排名,財務金融學系碩士班,"16 ","30 ",2年級,,,成績全到,"16 ","30 ","16 ","30 ",,,104
80bb8902f7fee0bc298b084a29fd0c8a2a1c7e422bd1d1c83f2a92f601ecde0f,"27 ","30 ",87.61,全班成績已到鎖定排名,財務金融學系碩士班,"27 ","30 ",2年級,,,成績全到,"27 ","30 ","27 ","30 ",,,104
cbaad2fda6f16ddbb3da6c62aa62aa1e62dbb12b7f2d785ec97c27f50add7d12,"21 ","30 ",88.63,全班成績已到鎖定排名,財務金融學系碩士班,"21 ","30 ",2年級,,,成績全到,"21 ","30 ","21 ","30 ",,,104
c20921b676167c47ba214384ec5d36905f1c0479908696eeda02dab73778920f,"8  ","30 ",89.85,全班成績已到鎖定排名,財務金融學系碩士班,"8  ","30 ",2年級,,,成績全到,"8  ","30 ","8  ","30 ",,,104
098858823506eb326163e4a284fd88577706790be03bfaa8cd3b5d87d37d72e8,"11 ","30 ",89.37,全班成績已到鎖定排名,財務金融學系碩士班,"11 ","30 ",2年級,,,成績全到,"11 ","30 ","11 ","30 ",,,104
296ed55883c936c5b09f0e5b708e205abe4773067cc23ab562839d701c4d2621,"23 ","30 ",88.42,全班成績已到鎖定排名,財務金融學系碩士班,"23 ","30 ",2年級,,"   ",成績全到,"23 ","30 ","23 ","30 ","   ","   ",104
66a2c66ae422561f46fff001ed46194d186e71e00dba7b7b2bc08f087322af44,"10 ","20 ",89.84,全班成績已到鎖定排名,財務金融學系碩士班,"10 ","20 ",2年級,,,成績全到,"10 ","20 ","10 ","20 ",,,105
82bc663f64a0bc43ec872918e5b0a0bcf7e3017392602f229984b8c6974dbc0a,"29 ","30 ",87.25,全班成績已到鎖定排名,財務金融學系碩士班,"29 ","30 ",2年級,,,成績全到,"29 ","30 ","29 ","30 ",,,104
3f4f46cf6735ab9728377c29c583a3eb213004bdc8931ab3ea5aefea49b16566,"7  ","9  ",86.47,全班成績已到鎖定排名,經濟學系碩士班,"7  ","9  ",2年級,,,成績全到,"7  ","9  ","7  ","9  ",,,104
b74e2e1ef0621ea7215d2fd27b938f39893f7a45ad6e2156b1dbb3d624e0c008,"8  ","9  ",85.23,全班成績已到鎖定排名,經濟學系碩士班,"8  ","9  ",2年級,,,成績全到,"8  ","9  ","8  ","9  ",,,104
593bee24022512fb727af8bc9e4ff7f758f2a504b735a5f64bbcdf8a8a8cc896,"10 ","14 ",86.60,全班成績已到鎖定排名,經濟學系碩士班,"10 ","14 ",2年級,,,成績全到,"10 ","14 ","10 ","14 ",,,105
b7f70247b9ed991a1c8b9c1198f2b859aae2d7ddd98e31f7997ead2b8b6e1efb,"2  ","9  ",90.40,全班成績已到鎖定排名,經濟學系碩士班,"2  ","9  ",2年級,,,成績全到,"2  ","9  ","2  ","9  ",,,104
06ce0bf2e5d01c4ec397e66d98300b514377397e8c5206ca665b5aed5534afe4,"4  ","9  ",89.44,全班成績已到鎖定排名,經濟學系碩士班,"4  ","9  ",2年級,,,成績全到,"4  ","9  ","4  ","9  ",,,104
0993dea968162cd864d451a420990182db8fa85bb25217000b471cfb48516bcc,"9  ","9  ",84.82,全班成績已到鎖定排名,經濟學系碩士班,"9  ","9  ",2年級,,,成績全到,"9  ","9  ","9  ","9  ",,,104
8f7d8e3b8ca8f785d4ca416bde4a768215bda6bc9b760723175c1e03f7b610f1,"1  ","12 ",92.17,全班成績已到鎖定排名,會計研究所碩士班,"1  ","12 ",2年級,,"   ",成績全到,"1  ","12 ","1  ","12 ","   ","   ",104
b3e687ab48d55b964e6250b793087c97f211ac075b6b80abdb8801c53ef68dc0,"3  ","12 ",91.86,全班成績已到鎖定排名,會計研究所碩士班,"3  ","12 ",2年級,,,成績全到,"3  ","12 ","3  ","12 ",,,104
1d900818120cd484a9f4e5283e09ce61638cb62a1563de86bcdf1daa52e4fce5,"5  ","12 ",91.42,全班成績已到鎖定排名,會計研究所碩士班,"5  ","12 ",2年級,,"   ",成績全到,"5  ","12 ","5  ","12 ","   ","   ",104
4ea919595f57453079de3937fa6ccedfcda85556aa9f43c8ca09f84c06a238e7,"10 ","12 ",89.71,全班成績已到鎖定排名,會計研究所碩士班,"10 ","12 ",2年級,,,成績全到,"10 ","12 ","10 ","12 ",,,104
dcfd2d9ce902798b09891ec69dbc619a66573d5d0f1e16f3ce49a32f060eaf4a,"7  ","18 ",91.45,全班成績已到鎖定排名,會計研究所碩士班,"7  ","18 ",3年級,,,成績全到,"7  ","18 ","7  ","18 ",,,105
6c3b6b0acd951d2d6595d8d0cf63447844393bd4a27a8d00714ef65d5feffa93,"3  ","18 ",92.19,全班成績已到鎖定排名,會計研究所碩士班,"3  ","18 ",2年級,,,成績全到,"3  ","18 ","3  ","18 ",,,105
7ea4af9ec0ffc5e2484f50d2f223dd9cacf2c742c049b604cf8d0d9fbd8d2f13,"9  ","18 ",91.24,全班成績已到鎖定排名,會計研究所碩士班,"9  ","18 ",3年級,,,成績全到,"9  ","18 ","9  ","18 ",,,105
13b6e5b16259e6f9e799c88b4a1cac8be4da0689d0eb556913d720429c757c23,"6  ","12 ",90.86,全班成績已到鎖定排名,會計研究所碩士班,"6  ","12 ",2年級,,,成績全到,"6  ","12 ","6  ","12 ",,,104
b3f76596a90cec35a59dd8c907ef826b3221ceaee9a8be301ff615fd61f1adb2,"12 ","12 ",88.52,全班成績已到鎖定排名,會計研究所碩士班,"12 ","12 ",2年級,,,成績全到,"12 ","12 ","12 ","12 ",,,104
68b6eebdd82bac48d2dccd8eb847a320374538f3f7aadd0801b3e2c7c957044a,"8  ","12 ",89.96,全班成績已到鎖定排名,會計研究所碩士班,"8  ","12 ",2年級,,,成績全到,"8  ","12 ","8  ","12 ",,,104
cd5d905fe6e6839da07ced6206e335afb3ded088d82408fa97f4edc07d3fec32,"4  ","12 ",91.72,全班成績已到鎖定排名,會計研究所碩士班,"4  ","12 ",2年級,,,成績全到,"4  ","12 ","4  ","12 ",,,104
3102d117675e5d9cf1cbe07094da6153de5748343a04672bcea907ceda813e2b,"11 ","12 ",88.72,全班成績已到鎖定排名,會計研究所碩士班,"11 ","12 ",2年級,,,成績全到,"11 ","12 ","11 ","12 ",,,104
906a72fbb543df124762a4ebe0cfd553c665ef42e5e691b54093bcda61f9bb17,"2  ","12 ",92.15,全班成績已到鎖定排名,會計研究所碩士班,"2  ","12 ",2年級,,,成績全到,"2  ","12 ","2  ","12 ",,,104
392b3a786eb4034b519385379f7629089fe095d2a199bd13c8a5a79e5e7ad1cf,"7  ","12 ",90.34,全班成績已到鎖定排名,會計研究所碩士班,"7  ","12 ",2年級,,,成績全到,"7  ","12 ","7  ","12 ",,,104
